,player_name,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,pts,ast,reb,wins,total_games,win_pct,year
298,Shai Gilgeous-Alexander,2022,RS,OKC,4103,1942,2.427941792361486,-0.4298067284917006,1.998135063869786,2.3955201543473446,-2.4968079206860483,-0.1012877663387037,2.752404062046188,-0.8764460051488945,1.875958056897294,4.599762158612561,4.599762158612561,0.0,1.560463252688252,-0.7317132061758793,0.8287500465123732,0.35616334311509795,31.6,5.6,4.5,4.0,10.0,0.4,2023.0
299,Anthony Gill,2022,RS,WAS,970,463,-0.1112159232015525,-1.4415859646110731,-1.552801887812626,2.798665080836826,3.017973259944723,5.816638340781549,0.5066180945583751,-0.565344070724061,-0.0587259761656859,0.6353433941807737,0.6353433941807737,0.0,-1.4620146558483809,-2.5145196025297807,-3.9765342583781624,-0.0623469620686278,4.36363636363636,0.7272727272727271,2.0,5.0,11.0,0.45454545454545503,2023.0
302,Rudy Gobert,2022,RS,UTA,4383,2120,0.2197313649840412,7.294937461767958,7.514668826752001,-0.2915049445033783,4.340920486177045,4.049415541673667,0.0744000698718571,7.123776128000012,7.1981761978718675,10.75221259559764,10.75221259559764,0.0,0.1773937024336087,6.097726912337937,6.275120614771546,-0.0741043419715075,13.8,1.0,13.6,4.0,10.0,0.4,2023.0
304,Jordan Goodwin,2022,RS,WAS,9,6,-30.576813630912472,-2.416319503346037,-32.993133134258514,-42.190292134807905,-19.668285764389942,-61.858577899197854,-34.89015842017998,-6.1355764718436445,-41.025734892023614,-0.1087431306518136,-0.1087431306518136,0.0,-20.424756988895236,-4.482941692354589,-24.90769868124983,-7.191955211393464,6.8,2.6,3.4,2.0,5.0,0.4,2023.0
306,Aaron Gordon,2022,RS,DEN,4901,2376,-0.686480630015361,-0.1371563296949743,-0.8236369597103352,5.432950830611325,-1.43578078432459,3.997170046286735,0.5137662367466329,-0.4112793859231029,0.1024868508235299,3.4558921299251493,3.4558921299251493,0.0,0.5779382604519272,-0.8951261930357852,-0.317187932583858,-0.057633362666532004,14.3636363636364,2.6363636363636402,7.0,8.0,11.0,0.7272727272727271,2023.0
307,Eric Gordon,2022,RS,HOU,3572,1669,-0.5030771053839173,-3.1173816068498654,-3.620458712233782,2.090942116122802,-0.36523356935904705,1.7257085467637547,0.0467282067158375,-2.672329029680396,-2.625600822964559,0.1059938688621929,0.1059938688621929,0.0,-0.6656133504836184,-4.164586895773612,-4.83020024625723,0.0613721153996521,12.7,3.2,2.1,2.0,10.0,0.2,2023.0
309,Devonte' Graham,2022,RS,NOP,4444,2162,0.9309837713773268,-1.7328323915879231,-0.8018486202105959,0.6505997612325372,-0.7793199038123811,-0.12872014257984402,0.9356766150046708,-1.629642362675946,-0.693965747671275,2.255766003906034,2.255766003906034,0.0,1.204880211099979,-1.417927660835864,-0.2130474497358856,-0.5356404117957287,5.36363636363636,2.6363636363636402,1.3636363636363602,6.0,11.0,0.545454545454545,2023.0
310,Jerami Grant,2022,RS,DET,3072,1500,0.0858839755782347,-1.5497561969032332,-1.463872221324999,-3.4137351526238864,2.8659809195160735,-0.547754233107812,-0.5228566792579588,-0.6882653598021816,-1.21112203906014,1.176527362333205,1.176527362333205,0.0,-0.8774984774992712,-0.8565105023468359,-1.7340089798461071,-0.0998532419581059,18.4,2.6,4.2,7.0,10.0,0.7,2023.0
315,Draymond Green,2022,RS,GSW,2802,1329,-1.239260596344306,4.915974031040647,3.67671343469634,-2.5226794958634,3.957273252117795,1.434593756254395,-1.5924405687542442,4.937289953675878,3.344849384921633,4.210573011809366,4.210573011809366,0.0,-0.9991850150055628,4.693709630409627,3.694524615404064,1.8856499154607833,9.1,5.6,6.1,4.0,10.0,0.4,2023.0
317,JaMychal Green,2022,RS,DEN,2245,1085,-1.697951738212419,-0.5398533269441914,-2.23780506515661,-3.878133048291017,0.6771671676550615,-3.2009658806359553,-2.281250243210916,-0.3283032436440698,-2.609553486854986,0.0777798778682748,0.0777798778682748,0.0,-1.709001924762092,-0.3584560939954698,-2.0674580187575615,0.0428621984354515,4.6,0.6,4.7,3.0,10.0,0.3,2023.0
319,Javonte Green,2022,RS,CHI,3180,1519,-0.0380295619703004,1.5814840821632719,1.543454520192971,2.2781276808274264,-0.42378141570852207,1.854346265118905,0.4476932832752567,1.2777123134753832,1.7254055967506399,3.456735460873763,3.456735460873763,0.0,-0.1544670352951456,1.4627488288317931,1.3082817935366469,-0.3366516329189906,6.46153846153846,1.0,3.38461538461538,6.0,13.0,0.46153846153846206,2023.0
320,Jalen Green,2022,RS,HOU,4566,2138,-1.000642063750647,-2.557744115564436,-3.558386179315083,-3.609121758169265,-2.951249070436234,-6.560370828605497,-1.5387914206176532,-2.72707225691195,-4.2658636775296035,-1.664680952321303,-1.664680952321303,0.0,-1.6967733459045309,-3.1445788133586947,-4.841352159263226,0.6752674526507398,20.8333333333333,2.5833333333333304,4.16666666666667,2.0,12.0,0.166666666666667,2023.0
322,Jeff Green,2022,RS,DEN,3835,1849,-1.927132944679657,-1.685392026977417,-3.6125249716570735,0.3798927094089589,-2.512721916485161,-2.132829207076202,-1.5795710464336639,-1.96826795696597,-3.5478390033996337,-0.7502970063320655,-0.7502970063320655,0.0,-1.7091624707017843,-2.583132926536257,-4.292295397238041,-0.3125365355129857,8.0,1.09090909090909,2.90909090909091,8.0,11.0,0.7272727272727271,2023.0
324,Josh Green,2022,RS,DAL,2175,1039,-1.619313843061932,1.66705341122356,0.0477395681616282,-3.071745610771793,3.119921859247206,0.0481762484754134,-2.041006317029885,2.0448677043762635,0.0038613873463773,1.468982859659989,1.468982859659989,0.0,-2.5590632466444716,1.26079557095635,-1.298267675688122,0.6279737117588112,6.5,1.0,2.5,6.0,10.0,0.6,2023.0
326,Blake Griffin,2022,RS,BRK,2029,958,-0.8382014483705638,4.693463378062752,3.855261929692189,-2.9719572012111533,-2.506595579760814,-5.4785527809719685,-1.3600770920312317,3.487484367312029,2.127407275280798,2.391358056077025,2.391358056077025,0.0,-0.7639929012268281,3.0607617129638487,2.296768811737021,0.3112543523276052,3.4,1.0,2.4,3.0,5.0,0.6,2023.0
327,Quentin Grimes,2022,RS,NYK,1583,786,-0.5573337817748409,0.7850120659623637,0.2276782841875228,-4.432388081444771,3.7325274393583165,-0.6998606420864557,-1.393638878909563,1.433797932206373,0.0401590532968099,1.117362849367761,1.117362849367761,0.0,-0.6808840239464243,1.106134623857791,0.4252505999113668,-0.1375425398477182,1.6666666666666698,0.666666666666667,0.33333333333333304,1.0,3.0,0.33333333333333304,2023.0
329,Rui Hachimura,2022,RS,WAS,1937,943,-0.9929024258961016,-2.4585526515151757,-3.4514550774112784,-0.2908778161468756,-4.3406857155276075,-4.631563531674483,-0.8842695823935693,-2.972701874615372,-3.856971457008942,-0.5284910856434302,-0.5284910856434302,0.0,-1.1180562859349141,-3.0014653285489237,-4.119521614483838,-0.7686271477802284,11.0,0.9090909090909091,4.90909090909091,5.0,11.0,0.45454545454545503,2023.0
330,Tyrese Haliburton,2022,RS,IND,1974,938,3.4850555397351415,-1.072336841053127,2.412718698682014,2.518444206006476,-4.857666246137378,-2.339222040130902,3.5013785346787416,-1.877936867860959,1.6234416668177831,2.1042351387117444,2.1042351387117444,0.0,3.0061793917059485,-1.043912854040523,1.962266537665426,0.5374126429203414,21.6363636363636,9.90909090909091,4.63636363636364,5.0,11.0,0.45454545454545503,2023.0
331,Tyrese Haliburton,2022,RS,SAC,3678,1757,3.021184883032074,-0.7825934532154287,2.238591429816645,-1.099939133376926,0.0027290855758091,-1.097210047801116,2.368583335885853,-0.6310597801628035,1.737523555723049,4.008110494840175,4.008110494840175,0.0,2.043216647859343,-0.3847368386106563,1.6584798092486868,-0.3629907413895829,21.6363636363636,9.90909090909091,4.63636363636364,5.0,11.0,0.45454545454545503,2023.0
333,R.J. Hampton,2022,RS,ORL,2965,1402,-3.0284675053188086,-1.733627858973799,-4.762095364292606,-5.448625538931375,-3.0433624287765597,-8.491987967707935,-3.6198472761702014,-2.0881489306237193,-5.707996206793919,-2.118598929453977,-2.118598929453977,0.0,-4.3132953353130015,-2.050960621125494,-6.364255956438496,0.1296467454951787,6.4,1.3,1.8,3.0,10.0,0.3,2023.0
334,Tim Hardaway Jr.,2022,RS,DAL,2515,1245,0.615916412283219,0.3175014463905938,0.9334178586738128,-2.8507691771478063,1.165064181282242,-1.685704995865564,-0.0883525131415737,0.4936372137021109,0.4052847005605373,2.001993172249828,2.001993172249828,0.0,0.9033417996917664,0.9498348640730394,1.8531766637648057,-0.1117922820112241,10.7777777777778,1.77777777777778,1.6666666666666698,6.0,9.0,0.666666666666667,2023.0
336,James Harden,2022,RS,BRK,3387,1627,3.1402029272061585,-1.7638293209032792,1.3763736063028797,0.2934594467143283,-1.163989416719487,-0.8705299700051585,2.7000723096111,-1.732611291750942,0.967461017860158,3.106608423280772,3.106608423280772,0.0,3.502054071041706,-1.6655043701322243,1.836549700909482,0.6728047976531123,22.0,10.0,7.0,4.0,9.0,0.444444444444444,2023.0
337,James Harden,2022,RS,PHI,1627,792,4.791936534471061,-1.6992718734430132,3.0926646610280484,4.58191253492878,-0.1789778395367834,4.402934695391997,5.009317908766497,-1.5039414192557718,3.5053764895107253,2.531381489582724,2.531381489582724,0.0,4.287413500638424,-0.7263853332185638,3.5610281674198596,0.1471348734834567,22.0,10.0,7.0,4.0,9.0,0.444444444444444,2023.0
340,Montrezl Harrell,2022,RS,CHA,1105,524,1.4256949521591842,-0.6074940302052708,0.8182009219539134,2.7467746855761934,-0.0629272955302233,2.6838473900459703,1.756299427772856,-0.4987987422055207,1.2575006855673359,1.0715527984451492,1.0715527984451492,0.0,1.7954655340481689,-1.301871690618551,0.4935938434296177,0.0157118195161751,4.0,0.5,2.1,4.0,10.0,0.4,2023.0
341,Montrezl Harrell,2022,RS,WAS,2288,1117,2.3262993680155506,0.4599355304175787,2.78623489843313,0.9127789015135326,2.873134135299292,3.785913036812825,2.1965378312763346,1.029781553505757,3.226319384782092,3.383891331298598,3.383891331298598,0.0,1.712739168773193,0.3296229444544336,2.042362113227627,-0.645189204478704,4.0,0.5,2.1,4.0,10.0,0.4,2023.0
343,Joe Harris,2022,RS,BRK,902,423,-2.443504576572411,-2.5808087362196193,-5.02431331279203,-3.7921661459980185,1.8345115699089733,-1.957654576089046,-2.8999247508953734,-1.8044709432785058,-4.70439569417388,-0.4213268083054115,-0.4213268083054115,0.0,-2.073931288846686,-1.820307322406097,-3.8942386112527836,-0.1091379656874784,7.7,2.1,3.6,5.0,10.0,0.5,2023.0
346,Tobias Harris,2022,RS,PHI,5128,2543,0.2762547867975902,-1.099773217165875,-0.823518430368285,1.876706721721096,-1.5988296944712341,0.2778770272498623,0.6016530482772267,-1.2841434128100249,-0.6824903645327984,2.648746646201109,2.648746646201109,0.0,0.4045002833347886,-0.9587852359878344,-0.5542849526530458,-1.2570939766565519,15.0,3.0,6.63636363636364,5.0,11.0,0.45454545454545503,2023.0
347,Isaiah Hartenstein,2022,RS,LAC,2552,1216,0.6235615183914596,1.230410936819494,1.8539724552109542,3.107245347603008,2.178414741273521,5.285660088876528,1.197369423658914,1.5147276997358994,2.712097123394813,3.413194500630765,3.413194500630765,0.0,0.2652597031994051,2.5094036372758266,2.774663340475233,0.7227742581733297,7.454545454545451,1.0,8.09090909090909,5.0,11.0,0.45454545454545503,2023.0
348,Josh Hart,2022,RS,NOP,2821,1374,0.8546226679448443,-0.1512300673652935,0.7033926005795508,-1.582417440885844,-1.708699495353116,-3.29111693623896,0.4002762097249483,-0.4762110716963325,-0.0759348619713842,1.885687419392729,1.885687419392729,0.0,0.5113113193008318,0.3743392677823356,0.8856505870831675,0.5936596015466251,8.72727272727273,4.72727272727273,8.81818181818182,8.0,11.0,0.7272727272727271,2023.0
349,Josh Hart,2022,RS,POR,886,417,2.3425301987813016,0.7412584432686752,3.0837886420499774,1.1981365460290072,2.0228152906763057,3.220951836705313,2.3241018018888293,1.129834839886496,3.4539366417753263,1.332796667059727,1.332796667059727,0.0,2.120872526018841,0.6785166242986629,2.799389150317504,0.976463290730914,8.72727272727273,4.72727272727273,8.81818181818182,8.0,11.0,0.7272727272727271,2023.0
350,Udonis Haslem,2022,RS,MIA,178,83,-7.287887490981554,-10.40224427119011,-17.69013176217166,-10.56265285444118,1.3140110174120878,-9.248641837029087,-8.44542190115695,-8.648500110510911,-17.09392201166786,-0.609528065061606,-0.609528065061606,0.0,-8.423390406135526,-7.174520424879452,-15.597910831014982,0.3476689253154453,1.5,0.0,1.0,1.0,2.0,0.5,2023.0
352,Sam Hauser,2022,RS,BOS,334,158,4.275948052160857,0.070940499689676,4.346888551850531,-0.6191856601774577,-0.2879589386728786,-0.9071445988503364,3.4575760803717763,-0.0733876340667202,3.384188446305056,0.4901057216771841,0.4901057216771841,0.0,2.5351467700636343,-2.40046358142882,0.1346831886348148,-0.8859993677118497,7.90909090909091,0.545454545454545,1.8181818181818201,8.0,11.0,0.7272727272727271,2023.0
354,Jaxson Hayes,2022,RS,NOP,2912,1398,-0.8805868259293486,-1.247907437701417,-2.1284942636307647,-1.474614437957825,0.0467831545533511,-1.4278312834044742,-1.057369875811846,-1.04440646180135,-2.101776337613196,0.4624398666762705,0.4624398666762705,0.0,-1.7532527663110269,-1.475830024311722,-3.2290827906227486,0.0190588791026892,0.4,0.6,1.0,2.0,5.0,0.4,2023.0
355,Killian Hayes,2022,RS,DET,3442,1647,-3.48060989749493,-0.2998363914667408,-3.7804462889616715,-3.685427094977656,-0.7420401026040168,-4.427467197581673,-3.684559365164491,-0.3734565191139051,-4.058015884278396,-1.101221599901634,-1.101221599901634,0.0,-3.9574447838698434,0.5154497035905297,-3.441995080279315,0.1907605965283029,4.0,3.0,1.9166666666666698,3.0,12.0,0.25,2023.0
356,Gordon Hayward,2022,RS,CHA,3356,1564,-0.5294120367942228,-1.5578498811209842,-2.087261917915206,-1.507902368223083,0.5074832575973116,-1.000419110625772,-0.7956551734503151,-1.2226442004960472,-2.018299373946363,0.5871950188560155,0.5871950188560155,0.0,0.2961230574775662,-1.477192064955314,-1.1810690074777481,0.5707766521630668,17.375,4.125,4.25,3.0,8.0,0.375,2023.0
359,Juancho Hernangomez,2022,RS,BOS,201,96,-5.844205582257715,-0.2161743138205059,-6.060379896078222,-9.087256761462383,-9.319807401947337,-18.407064163409718,-6.908296901064558,-2.2028170408312904,-9.111113941895848,-0.3126060075725518,-0.3126060075725518,0.0,-5.628238786103027,-2.3862192369963093,-8.014458023099335,0.3350102511456322,1.0,0.6,0.8,3.0,5.0,0.6,2023.0
360,Juancho Hernangomez,2022,RS,SAS,109,51,-1.091352986178205,-2.391245623674887,-3.482598609853092,0.3620004227624999,2.895944577615245,3.257945000377745,-0.8453955775816198,-1.442775584762268,-2.2881711623438883,0.0120370144773788,0.0120370144773788,0.0,-1.075579887921222,-2.832762136585889,-3.908342024507111,0.1675670884112037,1.0,0.6,0.8,3.0,5.0,0.6,2023.0
361,Juancho Hernangomez,2022,RS,UTA,589,298,1.15975304765839,-0.5556903332532444,0.6040627144051456,3.3346295630718883,-3.629519425412457,-0.2948898623405687,1.6361306637685828,-1.273028090917426,0.36310257285115705,0.4704336188299778,0.4704336188299778,0.0,0.7602178658169112,-1.757764137350139,-0.9975462715332276,-0.6087562411360967,1.0,0.6,0.8,3.0,5.0,0.6,2023.0
363,Willy Hernangomez,2022,RS,NOP,1780,839,1.30881291778596,-1.682871930881136,-0.374059013095176,2.017337922527958,-2.695792469418782,-0.6784545468908241,1.545049180754346,-1.9915808402399497,-0.4465316594856044,0.9892650639763124,0.9892650639763124,0.0,0.9265915464155074,-1.35406585672847,-0.4274743103129621,0.3293619724765586,4.0,0.33333333333333304,4.0,2.0,3.0,0.666666666666667,2023.0
365,Tyler Herro,2022,RS,MIA,4388,2151,2.140626894319033,-0.804987830032378,1.3356390642866551,1.325301228954106,0.1262385204640235,1.45153974941813,2.079696297789146,-0.6919292822047112,1.3877670155844353,4.549798901619969,4.549798901619969,0.0,2.286416713671416,-0.7938258194493609,1.4925908942220552,0.1948334777920413,19.6,2.6,6.4,4.0,10.0,0.4,2023.0
366,Buddy Hield,2022,RS,IND,1927,925,1.5467581294017088,-0.9049336010881216,0.6418245283135868,6.9052696288493625,-3.6251472307206583,3.2801223981287033,2.760108606284548,-1.460839292091909,1.2992693141926392,1.915757399598387,1.915757399598387,0.0,2.589084679130027,-1.090577957983372,1.4985067211466552,0.2493795270768809,18.5454545454545,3.2727272727272703,5.27272727272727,5.0,11.0,0.45454545454545503,2023.0
367,Buddy Hield,2022,RS,SAC,3304,1574,0.9248937169938052,-1.21272498454518,-0.2878312675513753,-1.447177125874488,0.2025181480108413,-1.244658977863646,0.5156360977938823,-0.942579120470498,-0.4269430226766155,1.870280178377878,1.870280178377878,0.0,1.091501645518675,-1.0424580532439358,0.0490435922747396,0.2539882741077615,18.5454545454545,3.2727272727272703,5.27272727272727,5.0,11.0,0.45454545454545503,2023.0
369,Haywood Highsmith,2022,RS,MIA,345,163,-4.844333814528597,-3.734307964804803,-8.578641779333402,-2.6574985071497395,-5.865985781138248,-8.523484288287987,-4.711712951872081,-4.427889003800034,-9.139601955672118,-0.5290768406707838,-0.5290768406707838,0.0,-4.748256019510809,-5.122229146458223,-9.870485165969033,-0.4326761661809488,0.4,0.0,0.8,1.0,5.0,0.2,2023.0
371,George Hill,2022,RS,MIL,2651,1253,-1.078559996080289,0.2050469032410796,-0.8735130928392097,0.0859819028500129,7.5773864597879355,7.663368362637947,-0.9340255446715916,1.737535763440583,0.8035102187689912,2.247477278233045,2.247477278233045,0.0,-1.194783321945877,0.946076389386344,-0.2487069325595336,-1.0658831094780379,5.545454545454549,2.45454545454545,1.72727272727273,10.0,11.0,0.9090909090909091,2023.0
372,Malcolm Hill,2022,RS,ATL,97,46,1.834159521065357,-0.448025630578805,1.3861338904865521,7.084710391276944,-4.079652596861767,3.0050577944151766,3.0481179214771115,-1.1512677954948891,1.8968501259822232,0.1090931335311749,0.1090931335311749,0.0,1.4663461229198382,1.8924499097878102,3.3587960327076476,0.032349404949786,0.0,0.0,0.33333333333333304,3.0,3.0,1.0,2023.0
373,Malcolm Hill,2022,RS,CHI,359,166,-0.011243294401808998,-0.5982101244488844,-0.6094534188506935,-4.8086251920309,-2.066011376086501,-6.874636568117402,-1.005386160937631,-0.9160198784798153,-1.921406039417446,0.0701639802171311,0.0701639802171311,0.0,-0.9950724736481972,-1.208302118294527,-2.203374591942724,-0.0175189668324538,0.0,0.0,0.33333333333333304,3.0,3.0,1.0,2023.0
378,Aaron Holiday,2022,RS,PHO,762,358,0.680648078323633,-0.8912784661908604,-0.2106303878672273,0.0052728195192139,-0.0645607960802022,-0.0592879765609883,0.5360250593662316,-0.8384750828467435,-0.302450023480512,0.4495032692370997,0.4495032692370997,0.0,-0.5788055634634919,-1.102256870549516,-1.6810624340130083,0.549027252166053,5.18181818181818,2.0,1.3636363636363602,7.0,11.0,0.6363636363636359,2023.0
379,Aaron Holiday,2022,RS,WAS,1356,663,-1.285815243064997,0.1511507979143064,-1.1346644451506909,-4.1864774649359395,0.7598773128303649,-3.4266001521055753,-1.9457346297939482,0.3244328324623463,-1.6213017973316017,0.3794784453037944,0.3794784453037944,0.0,-1.7208694866257543,-0.3734752978777503,-2.094344784503504,-0.6071324797991015,5.18181818181818,2.0,1.3636363636363602,7.0,11.0,0.6363636363636359,2023.0
381,Jrue Holiday,2022,RS,MIL,4652,2207,2.8820860130512767,2.03929939043962,4.921385403490897,7.3075214189109134,-0.6181456959075114,6.689375723003402,3.942350257790897,1.5971065281455312,5.539456785936428,9.344538931486673,9.344538931486673,0.0,3.7359194269998723,1.497683401640375,5.233602828640247,0.1126673113654985,19.6,7.9,5.7,9.0,10.0,0.9,2023.0
382,Justin Holiday,2022,RS,IND,2933,1416,-0.7431094689491557,-1.8014782331049841,-2.54458770205414,-0.0956069592367344,-0.7873126374670842,-0.8829195967038187,-0.6520789408001648,-1.6594911881193841,-2.3115701289195485,0.3180316836916215,0.3180316836916215,0.0,0.0740111861638046,-1.67982839154465,-1.605817205380846,0.4076021162143375,6.81818181818182,1.27272727272727,0.818181818181818,7.0,11.0,0.6363636363636359,2023.0
383,Justin Holiday,2022,RS,SAC,1364,641,-2.643505499400564,-2.402728263018155,-5.0462337624187175,-0.3969828594413078,-2.7084778756281946,-3.105460735069502,-2.3140756667210143,-2.569635098346588,-4.883710765067602,-0.7026396573489818,-0.7026396573489818,0.0,-1.775526125278123,-1.881915348214235,-3.6574414734923577,0.69286816515305,6.81818181818182,1.27272727272727,0.818181818181818,7.0,11.0,0.6363636363636359,2023.0
384,Richaun Holmes,2022,RS,SAC,2275,1074,-1.9067599582595942,-1.5754032433893932,-3.4821632016489867,-0.7600046301450948,0.5045110139379616,-0.2554936162071332,-1.764674466526436,-1.1831994068682992,-2.947873873394734,-0.1084863219084693,-0.1084863219084693,0.0,-2.065018897027378,-1.8082025439350857,-3.873221440962463,0.0556923197810896,4.0,0.0,2.875,3.0,8.0,0.375,2023.0
389,Al Horford,2022,RS,BOS,4095,2005,-0.4258133238803113,4.3005512203194485,3.874737896439137,1.178686022920157,1.4913976211875302,2.6700836441076867,-0.1361387797331018,3.878697300565547,3.742558520832445,6.5993010186132945,6.5993010186132945,0.0,-0.1902980666698913,3.570973119877398,3.380675053207507,-0.6364373336698104,10.1111111111111,2.1111111111111103,6.0,6.0,9.0,0.666666666666667,2023.0
390,Talen Horton-Tucker,2022,RS,LAL,3188,1511,-2.32952478362446,-0.17070729878473598,-2.5002320824091946,-2.10531353690793,0.5007239422131968,-1.6045895946947342,-2.3995777674979157,-0.0182279457176064,-2.417805713215523,0.2552684418752125,0.2552684418752125,0.0,-2.306081898146064,-0.0403831444624323,-2.346465042608496,-0.3218406716012022,7.53846153846154,1.7692307692307698,2.92307692307692,10.0,13.0,0.7692307692307689,2023.0
392,Danuel House Jr.,2022,RS,HOU,515,233,-4.624295127587388,-2.5321076379578207,-7.1564027655452085,-4.460600822882592,0.5243773132004502,-3.936223509682141,-4.843080649983354,-1.984239078798618,-6.827319728781972,-0.4910557316740574,-0.4910557316740574,0.0,-4.168337730676881,-4.029324805807549,-8.19766253648443,1.311746475199912,3.6666666666666696,1.0,2.0,4.0,9.0,0.444444444444444,2023.0
393,Danuel House Jr.,2022,RS,NYK,7,3,-17.47662374855589,-23.87749188876512,-41.35411563732102,-4.264642020045403,13.495425746313883,9.230783726268475,-15.79884168451895,-17.5929577431157,-33.39179942763465,-0.0472068241920049,-0.0472068241920049,0.0,-12.719771928483471,-11.28374674875361,-24.003518677237075,0.6535022931961536,3.6666666666666696,1.0,2.0,4.0,9.0,0.444444444444444,2023.0
394,Danuel House Jr.,2022,RS,UTA,1011,491,-0.1508144978832175,1.6758950108562018,1.525080512972984,-1.4016088029985958,2.540590724023601,1.138981921025004,-0.4611247269317627,1.931038869735291,1.469914142803529,1.053736827181543,1.053736827181543,0.0,-0.6646700052376323,0.6672259280776096,0.0025559228399773,-0.3203379153669413,3.6666666666666696,1.0,2.0,4.0,9.0,0.444444444444444,2023.0
398,Kevin Huerter,2022,RS,ATL,4572,2188,-0.23419567302379501,-1.2271268467278231,-1.4613225197516182,3.539503697386158,0.7267791160310899,4.266282813417248,0.4891600741805419,-0.8739251586923138,-0.3847650845117719,2.643598170044378,2.643598170044378,0.0,0.7677249901154315,-0.5261288365050568,0.2415961536103747,0.1228963871149113,16.6,3.2,2.4,4.0,10.0,0.4,2023.0
403,De'Andre Hunter,2022,RS,ATL,3291,1577,-2.095866979179601,-0.0208139859314209,-2.116680965111022,-0.3634513080617686,-0.7144808051238939,-1.077932113185663,-1.9170435186168302,-0.1387173682566461,-2.0557608868734767,0.5597564105732646,0.5597564105732646,0.0,-1.5165254736417568,0.1351151336076518,-1.381410340034105,0.2115724290701168,15.090909090909099,1.09090909090909,3.90909090909091,7.0,11.0,0.6363636363636359,2023.0
407,Bones Hyland,2022,RS,DEN,2725,1310,2.5129105051279597,-1.24428987115454,1.26862063397342,0.9746943275118516,-0.4792357835942189,0.4954585439176327,2.279559248838924,-1.166579892040361,1.112979356798562,2.579960192360328,2.579960192360328,0.0,1.932387658860265,-1.335604459254677,0.5967831996055879,-0.0739182188585755,14.0,3.6666666666666696,1.6666666666666698,7.0,9.0,0.7777777777777779,2023.0
409,Serge Ibaka,2022,RS,LAC,1112,538,-3.780760774297161,0.2876025323094432,-3.4931582419877185,-5.442644980621852,2.2938830817109914,-3.1487618989108586,-4.3352035732713015,0.7307231043881515,-3.6044804688831498,-0.2346665483119641,-0.2346665483119641,0.0,-4.191230087334799,0.9212106032941044,-3.2700194840406938,0.0521260479283409,3.55555555555556,0.33333333333333304,2.6666666666666696,8.0,9.0,0.8888888888888891,2023.0
410,Serge Ibaka,2022,RS,MIL,743,339,-2.746576492974119,-1.891076732253084,-4.637653225227203,0.8487704353144703,-5.219107781052347,-4.3703373457378785,-2.192258404596169,-2.683551679848936,-4.8758100844451056,-0.3678574978653416,-0.3678574978653416,0.0,-3.0973415291611714,-1.2153199467731008,-4.312661475934273,0.0495185836264233,3.55555555555556,0.33333333333333304,2.6666666666666696,8.0,9.0,0.8888888888888891,2023.0
415,Brandon Ingram,2022,RS,NOP,3819,1869,1.192438007556439,-1.8972643191934733,-0.7048263116370346,1.6449970460636358,2.494544503470753,4.139541549534389,1.3784115401045922,-1.087604269880851,0.2908072702237416,2.898980308284504,2.898980308284504,0.0,1.231602879872238,-1.6434234101159417,-0.4118205302437039,-0.0215010508281256,22.714285714285698,4.142857142857141,6.0,4.0,7.0,0.5714285714285711,2023.0
417,Kyrie Irving,2022,RS,BRK,2290,1091,4.6501634500489715,-1.0433077845263492,3.606855665522623,4.9817416855314285,0.0477069250590993,5.029448610590528,4.965866863315648,-0.8641716783886467,4.101695184927002,3.827550587643714,3.827550587643714,0.0,5.359372546680277,0.031702851551430995,5.391075398231707,0.3593281047994658,26.875,5.125,5.125,2.0,8.0,0.25,2023.0
420,Isaiah Jackson,2022,RS,IND,1161,541,-1.9492089056561968,0.8713436581416254,-1.077865247514571,1.728807217231468,-1.2715775708320058,0.4572296463994614,-1.294549995462759,0.5718540108618022,-0.7226959846009571,0.5662321611590855,0.5662321611590855,0.0,-0.7408883031474819,0.7300320126601858,-0.0108562904872959,1.1901127198315058,8.45454545454546,1.27272727272727,5.454545454545451,5.0,11.0,0.45454545454545503,2023.0
425,Justin Jackson,2022,RS,BOS,5,2,0.3993190476272069,5.130065735170407,5.5293847827976155,-26.189520629199272,-75.1366245147333,-101.32614514393259,-5.2528742412537355,-11.30972389568343,-16.56259813693717,-0.0144782753589054,-0.0144782753589054,0.0,-1.8272727750355615,-11.484740275747768,-13.31201305078333,2.7238613699504484,2.0,0.33333333333333304,0.33333333333333304,2.0,3.0,0.666666666666667,2023.0
426,Justin Jackson,2022,RS,PHO,74,35,-2.300986575950776,1.4265902524498641,-0.8743963235009116,-15.3588189411299,5.384023243815565,-9.974795697314338,-5.2054396274547665,2.3190387794845413,-2.8864008479702252,-0.0024242744883029,-0.0024242744883029,0.0,-5.045486637641662,-1.986689844858111,-7.0321764824997715,-0.4695050898896195,2.0,0.33333333333333304,0.33333333333333304,2.0,3.0,0.666666666666667,2023.0
